id,value
flare.Genitor110126708.Parent110399491,821
flare.Progenitor110126806.Genitor110126708,821
flare.Exile110071332.Refugee110516016,820
flare.Disease114070360.GeneticDisease114151139,819
flare.PhysicalCondition114034177.Abnormality114501726,818
flare.Musician110340312.Clarinetist109926246,818
flare.Possession100032613.Assets113329641,817
flare.Oldster110376523.Dodo110022908,816
flare.Car102958343.SportsCar104285008,816
flare.Businessperson109882716.Supplier110677271,816
flare.Art102743547.Dance107020538,816
flare.GeologicalPhenomenon111417672.Earthquake107428954,815
flare.Tube105246511.Vessel105397333,814
flare.Structure105225602.Tube105246511,814
flare.Elite108386555.Nobility108388207,813
flare.ImportantPerson110200781.Socialite110619409,813
flare.UpperClass108386365.Elite108386555,813
flare.Class107974025.UpperClass108386365,813
flare.Speech107109196.Non-standardSpeech107155081,812
flare.Non-standardSpeech107155081.Dialect107155661,812
flare.Accessory109759875.Confederate109953483,810
flare.Expert109617867.Archer109805324,810
flare.Criminal109977660.Accessory109759875,810
flare.Spouse110640620.Consort109958724,808
flare.Building102913152.Observatory103839671,808
flare.Possession100032613.TransferredProperty113252973,806
flare.OrganicCompound114727670.Hydrocarbon114911057,805
flare.Message106598915.Approval106686736,804
flare.Communication100033020.Message106253690,803
flare.Region108630985.Domain108556491,803
flare.Mechanism103738472.Automaton102761392,803
flare.PrivateSchool108411170.Seminary108284994,803
flare.TransportationSystem104473432.PublicTransit104018951,802
flare.Land109335240.Wetland109477890,800
flare.Artifact100021939.Block102852523,799
flare.Expert109617867.Therapist110707233,799
flare.Formation108426461.Line108430568,799
flare.Vertebrate101471682.Amphibian101627424,796
flare.Holder110180178.Landowner110245639,796
flare.Holiday115183428.LegalHoliday115199592,795
flare.OrganicCompound114727670.Amide114724264,794
flare.Belief105941423.Doctrine105943300,791
flare.Microorganism101326291.Bacteria101348530,788
flare.Food107555863.BakedGoods107622061,788
flare.Firearm103343853.Autoloader102759963,787
flare.Mathematician110301261.Statistician110653238,786
flare.AutomaticFirearm102760429.MachineGun103701391,783
flare.Reformer110515194.Abolitionist109756637,783
flare.Autoloader102759963.AutomaticFirearm102760429,783
flare.Happening107283608.Fire107302836,781
flare.Inhabitant109620078.Resident110523519,780
flare.Specialist110631941.Meteorologist110312287,779
flare.Person100007846.UnwelcomePerson109631129,778
flare.Employee110053808.Workman110791221,778
flare.Ending107291312.Result107292694,777
flare.Result107292694.Sequel107295507,777
flare.Salt115010703.Halide114904359,775
flare.Diapsid101661818.Snake101726692,773
flare.ReferenceBook106417598.Wordbook106418693,772
flare.GraduateSchool108282696.MedicalSchool108283507,772
flare.Clothing103051540.Garment103419014,771
flare.Journalist110224578.Photojournalist110427223,769
flare.Disorder113972797.Turbulence113979173,768
flare.Turbulence113979173.RollerCoaster113979786,768
flare.State100024720.Disorder113972797,768
flare.Writer110794014.Librettist110258152,767
flare.Attitude106193203.Orientation106208021,767
flare.Back109830194.FlankerBack110095265,766
flare.Biologist109855630.Geneticist110126424,762
flare.Representation104076846.Document103217458,761
flare.Document103217458.Letter106624161,761
flare.Text106387980.Letter106624161,761
flare.Device103183080.OpticalDevice103851341,760
flare.SkinDisease114219661.Lichen114229403,758
flare.Enrollee110059162.Student110665698,757
flare.MusicalOrganization108246613.Chorus108187837,757
flare.Person100007846.Enrollee110059162,757
flare.NondepositoryFinancialInstitution108419984.InsuranceCompany108070465,757
flare.Engineer109615807.MechanicalEngineer110304650,757
flare.Chorus108187837.Choir108188638,757
flare.Executive110069645.VicePresident110751265,755
flare.CommercialEnterprise108065093.Cooperative101100877,755
flare.Sport100523513.ContactSport100433458,755
flare.Diplomat110013927.HighCommissioner110174445,755
flare.PlaceOfWorship103953416.Shrine104210390,754
flare.Athlete109820263.ShotPutter110593521,753
flare.Area102735688.Enclosure103285912,752
flare.Linguist110264437.Lexicographer110256080,752
flare.Compiler109946957.Lexicographer110256080,752
flare.Plan105898568.PlanOfAction105902545,751
flare.Traveler109629752.Astronaut109818022,751
flare.State100024720.Imperfection114462666,750
flare.SecondarySchool108284481.PreparatorySchool108409969,747
flare.Imperfection114462666.Defect114464005,747
flare.Train104468005.PassengerTrain103896233,746
flare.Collection107951464.Galaxy108270938,745
flare.Information105816287.Evidence105823932,743
flare.Orthography106351202.Script106351613,743
flare.Area108497294.Safety108643933,742
flare.Material114580897.ColoringMaterial114984973,741
flare.MusicalInstrument103800933.StringedInstrument104338517,741
flare.Critic109979589.MusicCritic110339856,741
flare.Difficulty114408086.Problem114410605,740
flare.District108552138.CongressionalDistrict108542884,739
flare.Rodent102329401.Rat102331046,739
flare.Conductor103088707.SemiconductorDevice104171831,738
flare.Activity100407535.Market101097292,737
flare.Manufacturer108060446.CarManufacturer108066763,735
flare.Clergyman109927451.Curate109983572,733
flare.Resident110523519.Inmate110207370,732
flare.Diversion100426928.Dancing100428270,732
flare.Biologist109855630.Physiologist110429965,732
flare.Attempt100786195.Test100791078,732
flare.HumanisticDiscipline106153846.PerformingArts106157326,732
flare.PerformingArts106157326.Dancing100428270,732
flare.Emperor110053004.Empress110053439,731
flare.Substance100019613.BodySubstance105263850,731
flare.BodySubstance105263850.LiquidBodySubstance105397468,731
flare.Language106282651.IndigenousLanguage106903519,730
flare.Device103183080.Appliance102729965,730
flare.Journey100306426.Drive100307631,730
flare.Rank114429985.MilitaryRank114431471,727
flare.TaxonomicGroup107992450.Family108107499,723
flare.Thing100002452.Variable109468959,723
flare.Show100520257.Carnival100519333,722
flare.GroupAction101080366.Competition101168569,720
flare.Evidence105823932.Symptom114299637,716
flare.Scale113850304.Index113851067,716
flare.Workman110791221.Laborer110241300,716
flare.Ensemble108188235.PopGroup108249752,715
flare.Company108058098.ThinkTank108478702,714
flare.Woman110787470.Girl110129825,713
flare.Broadcast106619428.TalkShow106620227,712
flare.Firm108059870.LawFirm108064039,711
flare.Placental101886756.Primate102469914,709
flare.Abnormality114501726.Anomaly114505821,708
flare.Humorist110191943.Satirist110552742,708
flare.DramaticComposition107007684.Script107009946,708
flare.Ship104194289.PassengerShip103896103,706
flare.Disorder114052403.NervousDisorder114084880,705
flare.Content105809192.Tradition105809745,705
flare.Prosecutor110484858.DistrictAttorney110019072,701
flare.Musician110340312.Cellist109903501,698
flare.Horseman110185793.Jockey110223177,697
flare.Car102958343.Racer104037443,697
flare.Surface104362025.HorizontalSurface103536348,696
flare.Painter110391653.Watercolorist110770545,696
flare.Publication106589574.Collection106591442,695
flare.Serial106621447.SoapOpera106622020,693
flare.Performer110415638.Magician110280674,693
flare.Herb112205694.CarnivorousPlant112778605,690
flare.Biologist109855630.Neurobiologist110353928,690
flare.Neurobiologist110353928.Neuroscientist110354580,689
flare.Genus108108972.MammalGenus101864707,688
flare.AdministrativeUnit108077292.Intelligence108339454,687
flare.Business108061042.Chain108057816,686
flare.Chain108057816.RestaurantChain108061801,686
flare.Magnitude105090441.Amount105107765,685
flare.Amount105107765.Number105121418,685
flare.Murderer110338707.Assassin109813696,684
flare.AnimalTissue105267548.ConnectiveTissue105286536,682
flare.Genus108108972.PlantGenus111744859,682
flare.Acid114607521.CarboxylicAcid114739360,681
flare.Benefactor109608709.Humanitarian110191613,680
flare.Expert109617867.Horticulturist110186350,679
flare.Collection106591442.Anthology106591609,679
flare.Person100007846.Agnostic109779124,679
flare.Craftsman109974648.Potter110460806,679
flare.Relation100031921.Foundation113790712,678
flare.GovernmentDepartment108119821.LocalDepartment108120384,677
flare.Kin107969695.Genealogy108102402,675
flare.Race107472657.PoliticalCampaign107472929,673
flare.Organization108008335.Company108187033,672
flare.FemaleAristocrat110083823.Queen110499355,672
flare.Sonata107044088.Symphony107044760,671
flare.PublicTransport104019101.Bus102924116,671
flare.Honoree110183757.Academician109759501,671
flare.HealthProfessional110165109.Pharmacist110421470,670
flare.Care100654885.Treatment100658082,667
flare.Work100575741.Care100654885,667
flare.Investigation100633864.Research100636921,666
flare.Substance100019613.Mixture114586258,666
flare.Research100636921.ScientificResearch100641820,666
flare.BodyOfWater109225146.Channel109241247,665
flare.Ending107291312.Victory107473441,665
flare.Happening107283608.Success107319103,665
flare.Advocate109774783.Suffragist110672908,665
flare.Success107319103.Victory107473441,665
flare.Channel109241247.Strait109446115,665
flare.Boundary108512259.BoundaryLine108512736,664
flare.Enterprise108056231.Collective108056601,664
flare.Person100007846.Warrior110768585,663
flare.Compound114818238.Base114618253,661
flare.BodyOfWater109225146.Ocean109376198,660
flare.Musician110340312.Flutist110098245,659
flare.Plant103956922.Distillery103212811,658
flare.ElectricalDevice103269401.Circuit103033362,658
flare.Biologist109855630.Microbiologist110313580,657
flare.Food107555863.Produce107705711,656
flare.Company108058098.OilCompany108069241,655
flare.Person100007846.Slave110609325,655
flare.BalletDancer109834699.Ballerina109834592,654
flare.Company108058098.DrugCompany108002578,654
flare.Vertebrate101471682.AquaticVertebrate101473806,653
flare.Passage103895293.Conduit103089014,653
flare.Arrangement105726596.Distribution105729036,653
flare.Match107470671.Final107466832,653
flare.FemaleSibling110084181.Sister110602985,652
flare.Kinswoman110237069.FemaleSibling110084181,652
flare.Relative110235549.Kinswoman110237069,652
flare.Geographer110127555.Cartographer109898215,650
flare.Migrant110314952.Settler110583387,650
flare.Organism100004475.Parasite101384687,650
flare.Anomaly114505821.BirthDefect114465048,649
flare.Defect114464005.BirthDefect114465048,649
flare.Song107048000.Anthem107048928,648
flare.Shape100027807.Line113863771,647
flare.Expert109617867.Anatomist109792237,647
flare.ImportantPerson110200781.Celebrity109903153,646
flare.Hypothesis105888929.Model105890249,645
flare.Ridge109409512.Reef109406793,644
flare.Activity100407535.Education100883297,644
flare.Engagement101239064.Intervention101240210,642
flare.GroupAction101080366.Engagement101239064,642
flare.Amphibian101627424.Frog101639765,642
flare.Academician109759069.Professor110480730,642
flare.SocialControl101123598.Enforcement101127019,642
flare.WrittenCommunication106349220.Code106667317,639
flare.Orientation106208021.PoliticalOrientation106212839,639
flare.Society107966140.Culture108287844,638
flare.Invertebrate101905661.Worm101922303,638
flare.Citizen109923673.Civilian109924742,638
flare.DigitalComputer103196324.PersonalComputer103918480,638
flare.Star109444100.VariableStar109469152,638
flare.Measure100033615.IndefiniteQuantity113576355,637
flare.Firearm103343853.Pistol103948459,637
flare.Genealogy108102402.Lineage108101937,636
flare.Rightist110531227.Monarchist110327824,636
flare.Clue106643763.Sign106646243,632
flare.Evidence106643408.Clue106643763,632
flare.Employee110053808.Clerk109928451,632
flare.Equation106669864.DifferentialEquation106670521,631
flare.Lineage108101937.Family107970721,631
flare.Unfortunate109630641.Amputee109789566,631
flare.Object100002684.Part103892891,629
flare.ContactSport100433458.Football100468480,628
flare.Person100007846.Bodybuilder109862845,628
flare.Carnivore102075296.Canine102083346,628
flare.FieldGame100467719.Football100468480,628
flare.Town108665504.MarketTown108672073,627
flare.Lover109622745.Mistress110323752,626
flare.Woman110787470.Mistress110323752,626
flare.DomesticPartner110024362.Lover109622745,626
flare.Match107470671.SwimmingEvent107470545,626
flare.OrganicCompound114727670.Ketone114926294,625
flare.PublicSchool108410282.CharterSchool108410454,624
flare.Marshal110295951.AirMarshal109781171,623
flare.AquaticVertebrate101473806.Fish102512053,623
flare.BodyOfWater109225146.Main109345932,620
flare.Weaponry104566257.Armament102738031,619
flare.Information106634376.Fact106636259,618
flare.Fact106636259.Index106639674,618
flare.Person100007846.Literate110266328,618
flare.Literate110266328.Writer110801291,618
flare.Engine103287733.HeatEngine103507963,614
flare.Writer110801291.Diarist110011486,614
flare.MusicGenre107071942.ReligiousMusic107033007,614
flare.Song107048000.ReligiousSong107035420,614
flare.ReligiousMusic107033007.ReligiousSong107035420,614
flare.Arthropod101767661.Trilobite101768244,610
flare.Terminal104412901.BusTerminal102926288,609
flare.Organization108008335.Federation108303504,609
flare.Building102913152.ApartmentBuilding102726681,609
flare.Missile103773504.GuidedMissile103466162,609
flare.GeologicalFormation109287968.Cliff109246464,608
flare.Instrument103574816.ScientificInstrument104147495,607
flare.Way104564698.Path103899328,607
flare.Thief110707804.Plunderer110443170,606
flare.Community107941729.Biome107941945,606
flare.Depository103177349.Archive102735086,606
flare.Group100031264.Community107941729,606
flare.Specialist110632576.Diagnostician110011074,604
flare.Highland109302616.Tableland109453008,601
flare.HorizontalSurface103536348.Platform103961939,601
flare.Company108058098.ShippingCompany108003717,601
flare.Highway103519981.Interstate103581354,601
flare.Journalist110224578.Correspondent109966710,601
flare.Self-propelledVehicle104170037.TrackedVehicle104464852,600
flare.Soprano110625546.Mezzo-soprano110313441,600
flare.Remains109407346.Fossil109284589,599
flare.Warship104552696.Destroyer103180504,599
flare.Object100002684.Remains109407346,599
flare.Utility108185758.TelephoneCompany108186221,598
flare.Undertaking100795720.Marathon100797361,598
flare.Wrongdoer109633969.Perpetrator110417168,598
flare.TopographicPoint108664443.Zone108688247,598
flare.Correspondent109966710.WarCorrespondent110766718,597
flare.Person100007846.Perceiver109626589,597
flare.Businessperson109882716.Agent109777012,597
flare.Businessman109882007.Industrialist110204177,595
flare.SemiconductorDevice104171831.Chip103020034,594
flare.Chip103020034.Microprocessor103760310,594
flare.Dinosaur101699831.Saurischian101708106,593
flare.Person100007846.Occultist110370381,593
flare.Attribute100024264.Space100028651,592
flare.EvilSpirit109541919.Devil109542339,590
flare.Official110372076.FootballOfficial110101427,587
flare.Boundary108512259.Outline108612786,586
flare.Player110439851.LacrossePlayer110242682,584
flare.VascularPlant113083586.Vine113100677,584
flare.LegalDocument106479665.Law106532330,584
flare.Athlete109820263.LacrossePlayer110242682,584
flare.TopographicPoint108664443.Grave103455033,584
flare.Locomotive103684823.ElectricLocomotive103272562,583
flare.Athlete109820263.Vaulter110746931,580
flare.Bridge102898711.CoveredBridge103122073,580
flare.Expert109617867.Logician110269785,579
flare.Land109334396.Plain109393605,578
flare.Specialist110632576.Neurologist110354265,577
flare.Head110162991.GeneralManager110125697,577
flare.Weaponry104566257.Ammunition102703275,576
flare.LiquidBodySubstance105397468.Secretion105404728,576
flare.InfectiousAgent109312843.Virus101328702,575
flare.Microorganism101326291.Virus101328702,575
flare.Wrongdoer109633969.Deceiver109998101,575
flare.BasicCognitiveProcess105701944.RepresentationalProcess105765159,575
flare.SurpriseAttack101246541.TerroristAttack101246697,574
flare.Attack100972621.SurpriseAttack101246541,574
flare.Coercion101127245.Terror100759500,574
flare.Religious110518602.Nun110368009,574
flare.Enforcement101127019.Coercion101127245,574
flare.Terror100759500.Terrorism100759694,574
flare.Terrorism100759694.TerroristAttack101246697,574
flare.Chemical114806838.Pesticide114980215,573
flare.Anthropologist109796323.Ethnologist110065758,573
flare.Chaplain109908508.MilitaryChaplain110316527,571
flare.Athlete109820263.Striker110663996,571
flare.Clergyman109927451.Preacher110464178,571
flare.Device103183080.ExplosiveDevice103305522,569
flare.Valley109468604.Ravine109405787,569
flare.Herb112205694.GramineousPlant112101870,567
flare.Microorganism101326291.Protoctist101387065,567
flare.GramineousPlant112101870.Grass112102133,567
flare.Capitalist109609232.Investor110216106,567
flare.Area108497294.Space108652970,565
flare.Space108652970.Seat108647616,565
flare.Marshal110296176.FieldMarshal110086821,564
flare.CommissionedMilitaryOfficer109943239.Marshal110296176,564
flare.Wordbook106418693.Dictionary106418901,564
flare.ScientificResearch100641820.Experiment100639556,564
flare.Satellite104137444.Spacecraft104264914,563
flare.MechanicalDevice103736970.Curler103150232,563
flare.Craft103125870.Spacecraft104264914,563
flare.Ravine109405787.Canyon109233446,561
flare.Plant100017222.PoisonousPlant113100156,559
flare.Club108227214.GolfClub108229694,559
flare.Word106286395.Loanblend106293229,558
flare.HeatEngine103507963.Internal-combustionEngine103579982,558
flare.Collection107951464.Set107996689,557
flare.Arrangement105726596.ClassificationSystem105727220,557
flare.Preacher110464178.Evangelist110067011,556
flare.Line113863771.Curve113867641,555
flare.Name106333653.Surname106336904,555
flare.Linguist110264437.Grammarian110141364,553
flare.Datum105816622.Statistic106021499,552
flare.Statistic106021499.Demographic106022076,552
flare.Car102958343.Compact103079136,551
flare.Person100007846.Adversary109773245,551
flare.Person100007846.Achiever109762821,551
flare.Rightist110531227.Fascist110079893,550
flare.Outfielder110386984.LeftFielder110387586,550
flare.HymenopterousInsect102206270.Ant102219486,549
flare.Car102958343.Convertible103100240,547
flare.Arrangement107938773.Array107939382,547
flare.Plant103956922.Factory103316406,547
flare.GeographicalArea108574314.Place108513718,546
flare.Director110015215.StageDirector110645223,545
flare.Achiever109762821.FirstLady110092880,545
flare.Botanist109868270.Mycologist110343088,545
flare.Housing103546340.LivingQuarters103679384,544
flare.Organ105297523.SenseOrgan105299178,544
flare.School108276720.Academy108277805,544
flare.StageDirector110645223.ArtDirector109811112,544
flare.Name106333653.PlaceName106343838,544
flare.Game100455599.Curling100461611,543
flare.Law106532330.FundamentalLaw106533648,542
flare.Attack100972621.Penetration100975452,542
flare.Firm108059870.Corporation108059412,542
flare.GraduateSchool108282696.LawSchool108283051,541
flare.Governor110140314.MilitaryGovernor110316683,540
flare.Airplane102691156.Biplane102842573,539
flare.Town108665504.Burg108671168,538
flare.Merchant110309896.Seller110577284,536
flare.Airplane102691156.Seaplane104160586,536
flare.MusicalInstrument103800933.WindInstrument104586932,535
flare.Animal100015388.DomesticAnimal101317541,534
flare.Building102913152.Tavern104395875,534
flare.MaleAristocrat110285135.Cavalier109902256,531
flare.Laborer110241300.Miner110319796,531
flare.Character106818970.Type106825120,531
flare.Structure105726345.Form105930736,531
flare.Type106825120.Font106825399,531
flare.List106481320.CharacterSet106488880,530
flare.Place108513718.Sanctuary104133648,530
flare.Status113945919.Caste114431738,528
flare.Ability105616246.Faculty105650329,528
flare.Scientist110560637.MedicalScientist110306004,527
flare.Collector109936620.Philatelist110422405,527
flare.Person100007846.User110741590,526
flare.UnwelcomePerson109631129.UnpleasantPerson109631463,524
flare.Car102958343.BeachWagon102814533,522
flare.VisualCommunication106873252.Chart106999802,522
flare.Hotel103542333.Resort108640531,521
flare.Outfielder110386984.RightFielder110387196,521
flare.SenseOrgan105299178.Eye105311054,520
flare.Physicist110428004.NuclearPhysicist110364643,519
flare.AtmosphericPhenomenon111425580.Weather111524662,518
flare.Outgo113275288.Cost113275847,517
flare.TransferredProperty113252973.Outgo113275288,517
flare.Structure104341686.DefensiveStructure103171356,517
flare.TrackedVehicle104464852.Tank104389033,515
flare.ArmoredVehicle102740533.Tank104389033,515
flare.Relative110235549.Sibling110595164,515
flare.Ungulate102370806.Even-toedUngulate102394477,515
flare.MilitaryVehicle103764276.Tank104389033,515
flare.Substance100020090.Inhibitor114724436,514
flare.Biologist109855630.Ecologist110043163,514
flare.Pull100114431.Tug100115500,513
flare.Propulsion100045250.Pull100114431,513
flare.Weaponry104566257.Bomb102866578,512
flare.Snake101726692.ColubridSnake101727646,512
flare.ExplosiveDevice103305522.Bomb102866578,512
flare.Musician110340312.Trombonist110730416,512
flare.Treaty106773434.Peace106773976,511
flare.Girl110129825.Dame109989045,511
flare.WordPicture107201804.Portrayal107202391,511
flare.Warship104552696.Cruiser103140900,511
flare.Engineer109615807.Surveyor110680609,511
flare.FemaleOffspring110084043.Daughter109992837,510
flare.Female109619168.FemaleOffspring110084043,510
flare.Child109918248.FemaleOffspring110084043,510
flare.Athlete109820263.Climber109929298,510
flare.IllHealth114052046.Injury114285662,509
flare.Arrangement105726596.Design105728678,509
flare.Mine103768346.CoalMine103056368,508
flare.Operation100955060.Campaign100968155,507
flare.MilitaryOfficer110317007.ChiefOfStaff109917214,506
flare.Distillery103212811.Winery104592465,504
flare.Fish102512053.BonyFish102514825,504
flare.BonyFish102514825.TeleostFish102528163,504
flare.Mollusk101940736.Cephalopod101968315,504
flare.Ingredient107809096.Flavorer107809368,502
flare.Symbol105765415.Emblem106880664,502
flare.RepresentationalProcess105765159.Symbol105765415,502
flare.MedicalPractitioner110305802.Dentist110004282,502
flare.Foodstuff107566340.Ingredient107809096,502
flare.Wrongdoer109633969.Attacker109821253,501
flare.Condition113920835.PsychologicalState114373582,500
flare.ConceptAlbum106592078.TributeAlbum106592421,499
flare.Conservatory108287436.MusicSchool108283649,499
flare.School108276720.Conservatory108287436,499
flare.Parent110399491.Father110080869,498
flare.Farmer110078806.Planter110438619,497
flare.Reptile101661091.Synapsid101719403,496
flare.Material114580897.Paper114974264,496
flare.Murderer110338707.MassMurderer110298343,495
flare.ScientificInstrument104147495.Magnifier103709206,495
flare.Workplace104602044.Farm103322099,494
flare.GamblingHouse103413428.Casino102977936,494
flare.PlaceOfBusiness103953020.GamblingHouse103413428,494
flare.Building102913152.GamblingHouse103413428,494
flare.Reef109406793.CoralReef109256479,493
flare.Owner110388924.Restaurateur110524869,493
flare.Person100007846.Planner110438172,493
flare.Spot104286128.Cabaret102931417,493
flare.PlaceOfBusiness103953020.Spot104286128,493
flare.Outfielder110386984.CenterFielder110387476,493
flare.SecondarySchool108284481.GrammarSchool108412958,492
flare.Treasurer110727256.StateTreasurer110652605,492
flare.Ammunition102703275.Cartridge102971691,492
flare.Capital108518505.ProvincialCapital108695198,491
flare.CommissionedMilitaryOfficer109943239.Colonel109937250,491
flare.City108524735.ProvincialCapital108695198,491
flare.Performance106891493.WorldPremiere106894371,491
flare.Product104007894.Book102870092,490
flare.Legislature108163273.Parliament108319198,490
flare.ConnectiveTissue105286536.Bone105269901,490
flare.Crime100766234.WarCrime100782518,488
flare.Vessel105397333.BloodVessel105417975,488
flare.PlantOrgan113087625.ReproductiveStructure111675842,487
flare.Club108227214.Fraternity108229467,487
flare.Family107970721.Dynasty107971582,486
flare.Inlet109313716.Fjord109281104,486
flare.Fossil109284589.Ammonite109195958,486
flare.Workplace104602044.Studio104344246,485
flare.MusicalInstrument103800933.PercussionInstrument103915437,484
flare.Foodstuff107566340.Starches107566863,484
flare.Plunderer110443170.Pirate110435367,483
flare.Power105190804.Control105196375,483
flare.Person100007846.Adoptee109772330,483
flare.ReproductiveStructure111675842.Fruit113134947,482
flare.Wrestler110793168.SumoWrestler110674713,481
flare.Bird101503061.AquaticBird101844917,480
flare.Show106619065.StageDancing100528397,480
flare.MilitaryGovernor110316683.Margrave110294020,480
flare.Person100007846.Follower110099375,480
flare.Person100007846.Case109898892,480
flare.Description106724763.Specification106725067,480
flare.Dancing100428270.StageDancing100528397,480
flare.Standing113948136.Ranking114429484,480
flare.StageDancing100528397.Ballet100528667,480
flare.SocialGroup107950920.PoliticalSystem108367880,480
flare.Secretion105404728.Hormone105407119,480
flare.Wrongdoer109633969.Deserter110006842,479
flare.Ruler110541229.Sultan110674315,479
flare.Mammal101861778.Metatherian101873982,478
flare.MilitaryQuarters103763727.Camp102944826,476
flare.LivingQuarters103679384.MilitaryQuarters103763727,476
flare.AdministrativeDistrict108491826.Prefecture108626947,476
flare.Couturier109972157.Costumier109968259,475
flare.NaturalObject100019128.ExtraterrestrialObject109277686,475
flare.Figure113862780.PlaneFigure113863186,475
flare.Woman110787470.Wife110780632,474
flare.Spouse110640620.Wife110780632,474
flare.Book102870092.PictureBook103931651,473
flare.Vessel104530566.SailingVessel104128837,473
flare.Association108049401.Gang108244062,473
flare.NegotiableInstrument106481156.Draft113377268,472
flare.LegalDocument106479665.NegotiableInstrument106481156,472
flare.Medicine103740161.Antibacterial102716205,472
flare.JuniorCollege108282364.CommunityCollege108282542,471
flare.Happening107283608.Discharge107307754,471
flare.Bridge102898711.TrussBridge104492749,471
flare.Dish107557434.SnackFood107712382,469
flare.Seller110577284.Dealer110721470,468
flare.Dealer110721470.Pusher110495555,468
flare.Quality104723816.Appearance104673965,468
flare.Criminal109977660.Pusher110495555,468
flare.TopographicPoint108664443.Junction103605722,468
flare.Kicker110230580.Place-kicker110436851,467
flare.BakedGoods107622061.Bread107679356,467
flare.FootballPlayer110101634.Kicker110230580,467
flare.Worker109632518.Servant110582154,467
flare.Starches107566863.Bread107679356,467
flare.Craftsman109974648.Woodworker110790192,466
flare.Scholar110557854.Initiate110206887,465
flare.Narrative107221094.Fairytale107222581,465
flare.Metatherian101873982.Marsupial101874434,464
flare.Attribute100024264.Personality104617562,464
flare.Visionary110756433.Forecaster110102506,464
flare.Saying107151380.Motto107152259,463
flare.NondepositoryFinancialInstitution108419984.InvestmentCompany108070850,463
flare.PenalInstitution103907654.Camp102945379,461
flare.Museum103800563.ScienceMuseum104147364,461
flare.Novel106367879.DetectiveNovel106368142,461
flare.Painter110391653.Muralist110338498,461
flare.Speaker110630188.Narrator110345804,460
flare.GroupAction101080366.Procession100296585,459
flare.Concept105835747.Rule105846054,459
flare.Collection107951464.Procession100296585,459
flare.GeographicalArea108574314.RiverBasin108518940,459
flare.Criminal109977660.Raper110507230,459
flare.Attacker109821253.Raper110507230,459
flare.BodyOfWater109225146.Gulf109296121,458
flare.Person100007846.Fiduciary110086074,457
flare.Painter110391653.GenrePainter110123517,457
flare.NeuralStructure105462674.Brain105481095,457
flare.Structure105225602.NeuralStructure105462674,457
flare.VascularPlant113083586.AquaticPlant113121544,455
flare.Armament102738031.Artillery102746365,454
flare.Produce107705711.Vegetable107707451,454
flare.Plant100017222.Vegetable107707451,454
flare.TimePeriod115113229.CalendarMonth115209413,453
flare.Company108058098.TransportationCompany108004089,453
flare.SpiritualLeader109505153.Pope110453533,453
flare.ChangeOfState100199130.Improvement100248977,451
flare.Device103183080.Restraint104081844,451
flare.Maker110284064.JewelryMaker110221956,451
flare.Policeman110448983.Detective110009276,450
flare.Network103820728.ComputerNetwork103085333,450
flare.Warship104552696.Frigate103397412,450
flare.System104377057.Network103820728,450
flare.Forecaster110102506.Astrologer109817816,449
flare.Humorist110191943.Parodist110400998,448
flare.Script106351613.Alphabet106497459,447
flare.Equipment103294048.Apparatus102727825,447
flare.Administrator109770472.Prefect110465128,447
flare.Person100007846.VisuallyImpairedPerson110757625,447
flare.VisuallyImpairedPerson110757625.BlindPerson109860130,447
flare.CharacterSet106488880.Alphabet106497459,447
flare.Rank114429985.Earldom114432875,446
flare.Leader109623038.Imam110199251,444
flare.Leader109623038.Employer110054657,444
flare.Agency108057206.AdvertisingAgency108353912,444
flare.Car102958343.Hatchback103498781,443
flare.Device103183080.ElectronicDevice103277771,443
flare.Planet109394007.GasGiant109322087,443
flare.Anthem107048928.NationalAnthem107049055,442
flare.ReligiousSong107035420.Hymn107035870,441
flare.Canine102083346.Dog102084071,441
flare.DomesticAnimal101317541.Dog102084071,441
flare.Macromolecule114944888.Lipid114938907,440
flare.Artillery102746365.Cannon102950256,440
flare.ClassicalMusic107025900.Cantata107042249,439
flare.Happening107283608.NewsEvent107400831,439
flare.Set108240169.Clique108240633,438
flare.Foodstuff107566340.DairyProduct107843775,437
flare.Employer110054657.Master110298647,436
flare.Address108491027.Residence108558963,435
flare.GeographicPoint108578706.Address108491027,435
flare.Design105728678.Configuration105731779,434
flare.OrganicCompound114727670.Alkaloid114712692,433
flare.Supplier110677271.Distributor110018861,433
flare.Happening107283608.Movement107309781,433
flare.Mathematician110301261.Geometer110128016,433
flare.PublicServant110491136.SocialWorker110620027,432
flare.Activity100407535.Continuance101017987,432
flare.Control105196375.Authority105196582,431
flare.Company108058098.MiningCompany108003619,431
flare.Flavorer107809368.Condiment107810907,431
flare.Race107458453.AutomobileRace107458892,430
flare.Intellectual109621545.Skeptic110604634,430
flare.Adventurer109606009.Mountaineer110334567,430
flare.Climber109929298.Mountaineer110334567,430
flare.Sibling110595164.Twin110734394,430
flare.Parodist110400998.Caricaturist109896170,429
flare.Furniture103405725.Cabinet102933112,429
flare.Dissenter110018021.ConscientiousObjector109957013,428
flare.PsychologicalState114373582.CognitiveState105669934,427
flare.AliphaticCompound114601294.Alkene114713120,427
flare.Expert109617867.Agronomist109780120,427
flare.Leader109623038.LaborLeader110242032,427
flare.Clique108240633.Cabal108241798,427
flare.Attack100972621.Bombing100978413,426
flare.ColoringMaterial114984973.Dye114985383,424
