id,value
flare.Rifle104090263.SniperRifle104250224,163
flare.Judge110225219.Doge110023264,162
flare.Agent109777012.InvestmentBanker110215953,162
flare.Property104916342.ChemicalProperty105009758,162
flare.Fastener103323703.SealingWax104160036,162
flare.MythicalMonster109492123.Werewolf109503121,162
flare.Placement105075602.Composition105076472,162
flare.Arrangement105726596.ClassificationSystem105727220,161
flare.Internal-combustionEngine103579982.Diesel103193107,161
flare.Succession101010458.Opening100457890,161
flare.Missile103773504.BallisticMissile102781338,161
flare.Development108549070.HousingEstate108549733,161
flare.Art102743547.WorkOfArt104601690,161
flare.Capital108518505.NationalCapital108691669,160
flare.LegalSystem105903229.VotingSystem105904135,160
flare.Peer109626238.Associate109816771,160
flare.Factory103316406.AssemblyPlant102750169,160
flare.Woodworker110790192.Woodcarver110789963,160
flare.Liquor107901587.Vodka107906111,160
flare.City108524735.NationalCapital108691669,160
flare.Specialist110632576.Oncologist110377633,160
flare.Prince110472799.GrandDuke110142060,160
flare.Car102958343.Minivan103770679,159
flare.SkilledWorker110605985.Balloonist109835348,159
flare.System104377057.ComputerSystem103085915,159
flare.PassengerVan103896419.Minivan103770679,159
flare.Expert109617867.Pteridologist110490330,158
flare.MusicalComposition107037465.Quintet107041795,158
flare.Zoologist110806222.Ethologist110065911,158
flare.Salt115010703.Silicate115040033,158
flare.Missile103773504.Air-to-groundMissile102693540,158
flare.Tower104460130.ClockTower103047052,158
flare.Chemical114806838.Explosive103304730,158
flare.Specialist110631941.Dietician110012484,157
flare.JobAction101242164.Strike101243674,157
flare.Communicator109610660.Signer110597505,157
flare.SkilledWorker110605985.Fisherman110093658,157
flare.Condiment107810907.Sauce107829412,157
flare.Ellipse113878306.Circle113873502,157
flare.Autocracy108361001.Monarchy108363812,156
flare.Biologist109855630.Bacteriologist109831411,156
flare.Story106369829.Myth106372680,156
flare.Rock114696793.SedimentaryRock114698000,156
flare.JewelryMaker110221956.Silversmith110598749,155
flare.IllHealth114052046.Injury114285662,155
flare.Plant100017222.AirPlant113122985,155
flare.Aid113265904.Scholarship113266170,154
flare.CivilDisobedience101179927.ProtestMarch101179167,154
flare.Salt115010703.Carbamate114792281,154
flare.Plant103956922.Distillery103212811,154
flare.SocialControl101123598.Punishment101160342,154
flare.Prize113268146.Scholarship113266170,154
flare.Pathology114204950.Cyst114202996,154
flare.Demonstration101177703.ProtestMarch101179167,154
flare.Solicitor110623354.Fundraiser110116478,154
flare.Trader110720453.StockTrader110657835,153
flare.Race107458453.Footrace107460104,153
flare.Donor110025730.Subscriber110670310,153
flare.Transmission106251781.Medium106261586,153
flare.Analyst109791530.FinancialAnalyst109790865,153
flare.Biology106037666.Embryology106071426,153
flare.Volunteer110759151.Vigilante110753339,152
flare.Plant103956922.Brewery102897237,152
flare.Nonaccomplishment100066216.Failure100066636,152
flare.Expressway103306610.Autobahn102758863,152
flare.Belief105941423.Superstition105952678,152
flare.Island109316454.BarrierIsland109214760,152
flare.Mine103768346.SilverMine104220717,151
flare.Guest110150940.GuestOfHonor110151261,151
flare.Symptom114299637.Inflammation114336539,151
flare.Meat107649854.Sausage107675627,151
flare.Ridge109409512.Reef109406793,151
flare.Agent109777353.TalentAgent110690002,151
flare.Fallacy105893916.LogicalFallacy105894143,151
flare.Nurse110366966.Midwife110314836,151
flare.Revolutionist110527334.Insurgent110210137,151
flare.Reformer110515194.Insurgent110210137,151
flare.Ruler110541229.Caliph109887496,151
flare.Letter106624161.Encyclical106625062,151
flare.Mother110332385.Ma110278128,150
flare.Proposition106750804.Lemma106751833,150
flare.Vermifuge104528630.Piperazine103946814,150
flare.Activity100407535.Perturbation107428450,150
flare.Gallery103411544.Amphitheater102705201,150
flare.OpticalDevice103851341.Laser103643253,150
flare.PrivateSchool108411170.DaySchool108411585,150
flare.ReferenceBook106417598.Handbook106421301,150
flare.Athlete109820263.Professional110480583,150
flare.ResidentialDistrict108553535.PlannedCommunity108553887,150
flare.Authority109824361.HighPriest110175248,150
flare.Dictator110011902.Tyrant110735298,149
flare.Detective110009484.PrivateDetective110476671,149
flare.Debater109997404.Wrangler110792746,149
flare.UnitOfMeasurement113583724.ElectromagneticUnit113602526,149
flare.Institution108053576.Vicariate108100907,149
flare.Liner103673027.CruiseShip103141327,149
flare.Cooperation101202904.Collaboration101205156,148
flare.Evidence106643408.Argument106648724,148
flare.Smith110614629.Forger110105260,148
flare.List106481320.Catalog106487897,148
flare.CytotoxicDrug103157987.Antineoplastic102722458,148
flare.Administrator109770949.AcademicAdministrator109758885,148
flare.Spermatophyte111552386.Angiosperm111665372,147
flare.Device103183080.MemoryDevice103744840,147
flare.Linguist110264437.Semanticist110577820,147
flare.Maker110284064.JewelryMaker110221956,147
flare.Proposal107162194.Hypothesis107162545,147
flare.Record106647206.File106508816,147
flare.Teacher110694258.ScienceTeacher110560548,147
flare.NaturalProcess113518963.ChemicalProcess113446390,147
flare.Governor110140314.Satrap110553140,146
flare.ArmorPlate102740764.Helmet103513376,146
flare.Artillery102746365.Cannon102950256,146
flare.Parasite101384687.ParasiticPlant113120446,146
flare.HymenopterousInsect102206270.Bee102206856,146
flare.Broadcast106619428.Serial106621447,146
flare.Grass112102133.Cereal112141495,145
flare.Position100586262.Lieutenancy100594580,145
flare.HomopterousInsect102246011.Cicada102256656,145
flare.Biopsy105740929.BloodTest105742551,145
flare.Form105930736.Fractal105931152,145
flare.Pronouncement106727616.Directive107170080,145
flare.Surgeon110679174.Neurosurgeon110354754,144
flare.Traveler109629752.Carrier109897696,144
flare.Specialist110632576.Internist110212231,144
flare.Advocate109774783.Spokesperson110638385,144
flare.Environment108567235.Habitat108580583,144
flare.Victim110752093.Prey110470460,144
flare.Ship104194289.SchoolShip104146862,143
flare.Act100030358.Activity100407535,143
flare.NaturalLanguage106904171.ToneLanguage106904943,143
flare.Car102959942.PassengerCar103895866,143
flare.Collection107951464.Set107996689,143
flare.Ornithischian101700470.Ornithopod101705591,143
flare.Candidiasis114181713.Thrush114182568,143
flare.Defender109614684.Fireman110091651,143
flare.Platform103961939.Pier103933529,143
flare.Craftsman109974648.Hairdresser110155849,143
flare.Apparatus102727825.Generator103434188,143
flare.ImportantPerson110200781.VeryImportantPerson110748620,142
flare.AdministrativeUnit108077292.RegulatoryAgency108353406,142
flare.PublicSquare108619620.Plaza108619795,142
flare.Investigation100633864.Examination100635850,142
flare.ClassicalMusic107025900.Sonata107044088,142
flare.Shelter104192238.Camp102945813,142
flare.Sonata107044088.PianoSonata107044276,141
flare.Language106282651.SignLanguage106875697,141
flare.ComicOpera107026646.Operetta107027090,141
flare.Woodworker110790192.Carpenter109896685,141
flare.JetEngine103596285.Rocket104099175,141
flare.Festival100517728.Carnival100511555,141
flare.Bridge102898711.CantileverBridge102953197,141
flare.PresidingOfficer110469346.President110468962,141
flare.Representation105926676.Stereotype105927586,140
flare.Boat102858304.Gunboat103468570,140
flare.Compound114818238.Salt115010703,140
flare.Governor110140314.GovernorGeneral110140597,140
flare.Conductor114821043.Semiconductor114821248,140
flare.Saxophonist110554243.AltoSaxophonist109786226,140
flare.Smell105713737.Aroma105714466,140
flare.Property113244109.Trust113360498,140
flare.Church103028079.Abbey102667576,139
flare.Person100007846.Censor109903936,139
flare.OrganicCompound114727670.Nitrobenzene114963486,139
flare.Book106410904.ReferenceBook106417598,139
flare.Trio107986198.Trilogy107985825,139
flare.Rocket104099429.Missile103773504,138
flare.Convict109963159.SexOffender110584973,138
flare.Machine110278666.Cyborg109985978,138
flare.Weapon104565375.Missile103773504,138
flare.Name106333653.Pseudonym106338278,138
flare.Compound114818238.Complex114817592,137
flare.Organization108008335.Defense108064130,137
flare.OrganicCompound114727670.Aldehyde114584765,137
flare.Woodworker110790192.Cabinetmaker109885866,137
flare.MusicalInstrument103800933.ElectronicInstrument103279153,137
flare.Saurischian101708106.Theropod101712008,137
flare.Vessel104530566.SailingVessel104128837,137
flare.Seat108647945.CountyTown108547300,137
flare.Organization101136519.NonprofitOrganization101137597,136
flare.Property104916342.Degree105093890,136
flare.Sending100121166.Transmission100121366,135
flare.Meet107467846.Regatta107468456,135
flare.Structure104341686.Lookout103688943,135
flare.DigitalComputer103196324.Mainframe103711711,135
flare.SoundProperty104983122.Sound104981139,134
flare.Inquirer110207831.Inquisitor110208287,134
flare.Mixture114586258.Solution114589223,134
flare.Waterfall109475292.Cascade109236957,134
flare.Abstraction100002137.Measure100033615,134
flare.Politician110450303.Campaigner109889691,134
flare.Emblem106880664.Badge106882561,134
flare.Feline102120997.Cat102121620,134
flare.Fiduciary110086074.Steward110655442,134
flare.Act100030358.Action100037396,133
flare.Material114580897.Builder115097209,133
flare.Plaything103964744.Doll103219135,133
flare.MilitaryService108198137.Navy108191701,133
flare.Astronomer109818343.Astrophysicist109819291,133
flare.EdgeTool103265032.Knife103623556,133
flare.MalevolentProgram106573020.Virus106585816,133
flare.Headdress103502509.Hat103497657,133
flare.Pasta107698915.Noodle107699584,133
flare.AcademicDegree106697331.Master'sDegree106700447,133
flare.Riding100450335.EquestrianSport100450700,132
flare.Exchange103302487.StockExchange104323026,132
flare.AliphaticCompound114601294.Acetylene114600742,132
flare.Musician110339966.Musician110340312,132
flare.Performer110415638.Musician110340312,132
flare.PoliticalSystem108367880.Democracy108361329,132
flare.Orchestra108248157.ChamberOrchestra108248411,132
flare.Firearm103343853.Shotgun104206356,132
flare.Flavorer107809368.Condiment107810907,132
flare.Prisoner110476086.Convict109962966,132
flare.Material114580897.Chemical114806838,131
flare.Salt115010703.SodiumCarbonate115044844,131
flare.Medium106254669.Film106262567,131
flare.Open-endCredit113375323.SmartCard113377003,131
flare.PositiveIdentification106885389.SmartCard113377003,131
flare.Child109917593.Orphan110384392,131
flare.Road104096066.Drive103242713,131
flare.Steamer104309348.PaddleSteamer103874138,130
flare.Pachyderm102453108.Elephant102503517,130
flare.Proboscidean102503127.Elephant102503517,130
flare.Part113809207.Item106482401,130
flare.Male109624168.MaleChild110285313,130
flare.Orientation106208021.Position106208751,130
flare.BiologicalGroup107941170.TaxonomicGroup107992450,130
flare.SpatialProperty105062748.Shape105064037,130
flare.Structure104341686.Shelter104191595,130
flare.TestRocket104415663.SoundingRocket104262530,130
flare.Bryophyte111537327.Moss111537506,130
flare.NaturalVirtue104847733.Justice104850117,130
flare.Righteousness104826235.Justice104850117,130
flare.Booker109865954.Showman110593745,129
flare.Governor110140314.Nawab110348752,129
flare.Acne114222112.AcneRosacea114222352,129
flare.Path108616311.Orbit108612049,129
flare.Representation104076846.Picture103931044,129
flare.Engineer109615807.MarineEngineer110294421,129
flare.Computer103082979.Server104175147,129
flare.MechanicalDevice103736970.Pump104021798,129
flare.Archosaur101695681.Plesiosaur101725713,129
flare.Specialist110632576.Endocrinologist110056914,129
flare.Narrative107221094.NurseryRhyme107222728,129
flare.Farm103322099.Ranch104052442,128
flare.State100024720.Being113954253,128
flare.Machine103699975.Assembly102749790,128
flare.VascularPlant113083586.Halophyte112387103,128
flare.Odonate102268148.Damselfly102268853,128
flare.Topology105730365.BusTopology105730591,128
flare.Enterprise108056231.Business108061042,128
flare.Animal100015388.Pet101318894,128
flare.Craftsman109974648.Clocksmith109930102,128
flare.ContactSport100433458.IceHockey100463543,127
flare.Supporter110677713.Cheerleader109913593,127
flare.Game100430606.PartyGame100458800,127
flare.Woodwind104598582.Flute103372029,127
flare.Nut113136556.EdibleNut107737081,127
flare.Ad107248801.Commercial107250034,127
flare.AthleticGame100463246.IceHockey100463543,127
flare.Course107556970.Appetizer107581346,127
flare.Chemical114806838.Herbicide114906850,127
flare.Defamation106719579.CharacterAssassination106719974,127
flare.Lake109328904.Reservoir104078747,126
flare.Philosopher110423589.Existentialist110071557,126
flare.Man110287213.Eunuch110066452,126
flare.Field108659446.Oilfield108659861,126
flare.AdventureStory106370268.Saga106370522,126
flare.Disapproval106709533.Criticism106710546,126
flare.Family108107499.PlantFamily111744583,126
flare.Quarter108627919.Ghetto108578951,126
flare.Motor103789946.ElectricMotor103273061,125
flare.Component103081021.Ingredient103570709,125
flare.Material114580897.CompositeMaterial114817783,125
flare.Gear103430959.Rig104091097,125
flare.Cabin102932400.LogCabin103686924,125
flare.Carnivore102075296.Feline102120997,125
flare.GraduateSchool108282696.DentalSchool108281963,125
flare.Halide114904359.Bromide114785625,124
flare.WoodRat102338901.Vole102339376,124
flare.Protein114728724.Cytokine114828193,124
flare.Outgo113275288.Cost113275847,124
flare.Amide114724264.Acetamide114711197,124
flare.Supplier110677271.Distributor110018861,124
flare.Quantity105855125.Constant105858936,124
flare.Narrator110345804.Fabulist110075529,124
flare.Sound104981139.Ring104981658,123
flare.Savage110553402.Cannibal109891079,123
flare.Racetrack104037625.Velodrome104524833,123
flare.Thief110707804.Plunderer110443170,123
flare.Theory105989479.ScientificTheory105993844,123
flare.Humaneness104828925.Humanity104829182,123
flare.Course100038262.Way100415676,123
flare.DefensiveStructure103171356.Fortress103386011,123
flare.Discharge107307754.VolcanicEruption107436475,123
flare.Person100007846.Gambler110118844,122
flare.MilitaryOfficer110317007.Adjutant109770179,122
flare.Believer109847727.Theosophist110707134,122
flare.Invertebrate101905661.Sponge101906749,122
flare.JetEngine103596285.Fanjet103321103,122
flare.Persecution100420477.Pogrom100421210,122
flare.ElectricalConduction111512650.Discharge111511523,121
flare.Musician110340312.Vibist110749928,121
flare.Formulation107069948.Honorific107070883,121
flare.Primate102469914.Lemur102496913,121
flare.CarboxylicAcid114739360.FattyAcid114740227,120
flare.Worship101028655.Prayer101041968,120
flare.Duchess110038409.GrandDuchess110141930,120
flare.Annelid101934440.Polychaete101936391,120
flare.Society107966140.Civilization108111783,120
flare.Appellation106338908.Nickname106337693,120
flare.Application106570110.WordProcessor106572654,120
flare.Association108049401.ChamberOfCommerce108319061,120
flare.MedicalCare100657604.Therapy100661091,120
flare.StringedInstrument104338517.Guitar103467517,119
flare.WrittenRecord106502378.Register106507041,119
flare.Meeting108307589.Conclave108308410,119
flare.ChemicalProcess113446390.Mechanism113512506,119
flare.People107942152.Class107974025,119
flare.Administration108164585.Judiciary108166187,119
flare.OccupationalGroup108403631.Profession108112096,119
flare.UnpleasantPerson109631463.Monster110329945,119
flare.Message106598915.Request106513366,118
flare.Thief110707804.Robber110534586,118
flare.Elasmobranch101482071.Shark101482330,118
flare.Conservatory103092314.ArtSchool102746978,118
flare.Seat104161981.Chair103001627,118
flare.ElectricalDevice103269401.Reactor104057846,118
flare.Official110372373.Notary110363149,118
flare.Environment108567235.Setting108568256,118
flare.Farmer110078806.Agriculturist109779790,118
flare.RegularPayment113281275.Pension113384164,118
flare.Therapist110707233.PhysicalTherapist110427764,117
flare.Person100007846.User110741590,117
flare.EdibleFruit107705931.Berry107742704,117
flare.Self-propelledVehicle104170037.Tractor104465501,117
flare.Rebellion100962129.Mutiny100963896,117
flare.Court108329453.AppellateCourt108330106,117
flare.AnxietyDisorder114380473.Phobia114381416,117
flare.Glass103438257.Schooner104147291,117
flare.ComputerArchitecture106725249.NeuralNetwork106725467,117
flare.Section106392001.Sura106461830,116
flare.OrganicCompound114727670.Hydrocarbon114911057,116
flare.DrugOfAbuse103248958.Amphetamine102704153,116
flare.ElectronicDevice103277771.Tube104494204,116
flare.Book106410904.Textbook106414372,116
flare.Faculty105650329.Volition105652593,116
flare.Calculation105802185.DerivedFunction106014730,116
flare.Immunogen103562739.Vaccine104517535,116
flare.Stimulant104320126.Amphetamine102704153,116
flare.Intellectual109621545.Aphorist109798404,116
flare.Count109969218.Landgrave110245029,116
flare.Post108624385.Outstation108613985,116
flare.Danger114541044.Hazard114541852,116
flare.Utility108185758.WaterCompany108186546,115
flare.Person100007846.Native109620794,115
flare.Wetland109477890.Swamp109452395,115
flare.Lineman110263411.Center109904321,115
flare.Defender109614684.Bodyguard109863031,115
flare.Agriculturist109779790.Viticulturist110758121,114
flare.Tract108673395.IndustrialPark108587985,114
flare.Aircraft102686568.CruiseMissile103140771,114
flare.Variable105857459.Tensor105864481,114
flare.MusicalComposition107037465.SymphonicPoem107047373,114
flare.Pastime100431552.Avocation100432689,114
flare.Advantage105155821.Good105159725,114
flare.Bomb102866578.CruiseMissile103140771,114
flare.Therapsid101719914.Dicynodont101721174,114
flare.Examination100635850.Survey100644503,114
flare.Firm108059870.ConsultingFirm108062464,113
flare.Mentor110309496.Sage110546202,113
flare.GeneticDisease114151139.AutosomalDominantDisease114162025,113
flare.Cake107628870.Cookie107635155,113
flare.Path108616311.BusRoute108517554,113
flare.Election100181781.Primary100182571,113
flare.Adult109605289.Pledger110441694,113
flare.CoccidInsect102248368.ScaleInsect102248510,113
flare.Marsupial101874434.Phalanger101881171,113
flare.Feeling100026192.Emotion107480068,113
flare.Company108187033.Circus108189211,113
flare.Chemical114806838.Pesticide114980215,113
flare.Love107543288.Devotion107544491,113
flare.Content105809192.Belief105941423,113
flare.Surgeon110679174.CosmeticSurgeon109967270,112
flare.Eubacteria101355326.Bacillus101349948,112
flare.Hydrocarbon114911057.AromaticHydrocarbon114767996,112
flare.Pipe103945615.Bagpipe102775483,112
flare.Invertebrate101905661.Arthropod101767661,112
flare.Invertebrate101905661.Brachiopod102315487,112
flare.Eclipse107368646.SolarEclipse107368877,112
flare.MarchingMusic107058296.MilitaryMarch107058468,112
flare.Airplane102691156.Bomber102867715,112
flare.Delay115272029.Extension115272382,112
flare.Tunic104497570.Chiton103021121,112
flare.Profanity107128527.Curse107125096,112
flare.Motion100331950.Gesture100334509,112
flare.Apparatus102727825.NuclearReactor103834040,112
flare.Warplane104552348.Bomber102867715,112
flare.Arrangement105726596.CoordinateSystem105728024,111
flare.MusicalNotation106814870.Scale106856568,111
flare.Recipient109627906.Heir110168584,111
flare.Vessel104531098.Basin102801525,111
flare.Organization108008335.Company108187033,111
flare.Affair107447261.Celebration107450651,111
flare.TimePeriod115113229.Phase115290337,111
flare.Base114618253.Imidazole114916670,111
flare.Musician110340312.Bassoonist109842716,111
flare.AnseriformBird101845477.Duck101846331,111
flare.Mathematician110301261.Algebraist109784043,111
flare.Dancer109989502.BalletMaster109834885,111
flare.MilitaryUnit108198398.ArmyUnit108190754,111
flare.Season115236475.Spring115237044,111
flare.Gear103431243.Transmission104472243,111
flare.Wealth113353280.Treasure113370669,111
flare.Evaluation105736149.Mark105737153,110
flare.Vegetable107707451.RootVegetable107710283,110
flare.Saying107151380.Euphemism106605046,110
flare.Person100007846.Transvestite110726031,110
flare.Phone107111047.Consonant107115021,110
flare.TimePeriod115113229.Century115205532,110
flare.Campaign100798245.AdvertisingCampaign100798959,110
flare.Solid113860793.Polyhedron113883885,110
flare.WheeledVehicle104576211.Bicycle102834778,110
flare.Criminal109977660.Kidnapper110230801,110
flare.Captor109609561.Kidnapper110230801,110
flare.Landmass109335916.Continent109254614,109
flare.CityDistrict108537837.Slum108651832,109
flare.Specialist110632576.Radiologist110504206,109
flare.Quarter108627919.Barrio108676349,109
flare.Farmer110078806.Beekeeper109846755,109
flare.Reef109406793.CoralReef109256479,108
flare.EpidemicDisease114130166.Plague114138691,108
flare.Macromolecule114944888.Lipid114938907,108
flare.Dinosaur101699831.Titanosaur101710747,108
flare.Personality104617562.Identity104618070,108
flare.Invertebrate101905661.Echinoderm102316707,108
flare.Company108058098.FilmCompany108003173,108
flare.Diet107561112.DietarySupplement107562495,108
flare.WheeledVehicle104576211.MotorScooter103791053,108
flare.DescriptiveLinguistics106181584.Grammar106174404,108
flare.History106514093.Etymology106514621,108
flare.Artifact100021939.Decoration103169390,107
flare.Tract108673395.Battlefield108506641,107
flare.Junction103605722.Interchange103577818,107
flare.Temple104407435.Pagoda103874965,107
flare.Vertebrate101471682.Tetrapod102156732,107
flare.ReligiousResidence104073948.Convent103099454,107
flare.Ester114850483.Nucleotide114964590,107
flare.Rodent102329401.Gerbil102343772,107
flare.Therapsid101719914.Cynodont101720767,107
flare.Building102913152.Tavern104395875,107
flare.Self-propelledVehicle104170037.ReconnaissanceVehicle104062807,106
flare.Tune107028373.Signature107029088,106
flare.Singer110599806.TorchSinger110715881,106
flare.Motion-pictureFilm103789400.SoundFilm104261868,106
flare.SerialKiller110581464.SpreeKiller110581648,106
flare.Warship104552696.DestroyerEscort103180732,106
flare.BloodDyscrasia114053850.BloodDisease114189204,106
flare.Fare107560652.Diet107561112,106
flare.Agency108057206.TravelAgency108355692,106
flare.MilitaryVehicle103764276.ReconnaissanceVehicle104062807,106
flare.Inflammation114336539.Laminitis114348895,106
flare.Appliance102729837.HomeAppliance103528263,105
flare.Fatality107332956.Killing107361576,105
flare.Award106696483.AcademicDegree106697331,105
flare.Domain108556491.Emirate108557396,105
flare.Gathering107975026.Meeting108307589,105
flare.MercantileEstablishment103748162.Shop104202417,105
flare.Internal-combustionEngine103579982.GasolineEngine103424630,105
flare.Slab104233405.Tablet104381302,105
flare.Victory107473441.Walk-in107475762,105
flare.Footwear103380867.Shoe104199027,105
flare.MathematicalStatement106732169.Formula106731802,105
flare.Company108058098.LiveryCompany108186898,105
flare.Conclusion106398401.Finale107039478,105
flare.RealProperty113246475.Land113250048,105
flare.Music107020895.Tune107028373,105
flare.Carnivore102075296.Bear102131653,105
flare.PsychoactiveDrug104017137.DesignerDrug103179489,105
flare.DigitalComputer103196324.Workstation104603399,105
flare.Business108061042.Franchise108060193,104
flare.Waste114856263.Pollutant114857278,104
flare.ReferenceBook106417598.Cookbook106413020,104
flare.Operation100955060.Campaign100968155,104
flare.Homosexual110182913.Lesbian110254965,104
flare.StringedInstrument104338517.Zither104615226,103
flare.Variable105857459.Vector105864577,103
flare.Representation104076846.Photograph103925226,103
flare.Wetland109477890.Bog109225943,103
flare.ElectronicDevice103277771.PersonalDigitalAssistant103918737,103
flare.Defender109614684.Tribune110728828,103
flare.ChemicalElement114622893.MetallicElement114625458,103
flare.Plain109393605.Moor109358751,103
flare.Official110372373.Commissar109942697,103
flare.Bridge102898711.Drawbridge103233744,103
flare.ConjugatedProtein114731135.Glycoprotein114888310,103
flare.Biography106515827.Autobiography106516087,103
flare.Defamation106719579.Name106720964,103
flare.Agency108337324.IndependentAgency108338847,102
flare.Compound114818238.Sulfide115063699,102
flare.Polyhedron113883885.Pyramid113914837,102
flare.Meeting108307589.Forum108309754,102
flare.GroceryStore103461385.Supermarket104358707,102
flare.Ridge109409512.Dune109270735,102
flare.Research100636921.ScientificResearch100641820,102
flare.CarnivorousBat102141306.Mouse-earedBat102141611,102
flare.Priest110470779.Vicar110750031,102
flare.Biographer109855433.Hagiographer110155692,101
flare.AirUnit108195797.Division108219330,101
flare.Speaker110630188.Dictator110012244,101
flare.PhysicalPhenomenon111419404.OpticalPhenomenon111490638,101
flare.Device103183080.Key103613294,101
flare.Company108058098.PrintingConcern108069627,101
flare.SubmachineGun104347519.LightMachineGun103667552,101
flare.Preservative114997529.Spice115050011,101
flare.UrbanArea108675967.NewTown108626522,101
flare.Specialist110632576.Urologist110741493,101
flare.Manuscript106407221.Palimpsest106407514,101
flare.Control103096960.Switch104372370,101
flare.Levy113308864.Tax113308999,101
flare.VolcanicCrater109472413.Maar109344724,101
flare.Cost113275847.Payment113278375,101
flare.Column103074380.Obelisk103837869,100
flare.Person100007846.Fastener110080337,100
flare.Sovereign110628644.Czar109987239,100
flare.Document106470073.Charter106471737,100
flare.Diapsid101661818.Archosaur101695681,100
flare.Observation100879759.Sighting100880269,100
flare.GeographicalArea108574314.HotSpot108586330,100
flare.Fashion105750657.Fad105751173,100
flare.Need114449126.Lack114449405,100
flare.Basin109215437.Cirque109245515,100
flare.TrackEvent107468861.Hurdles107469162,100
flare.ElectricalDevice103269401.Antenna102715229,100
flare.Warship104552696.Corvette103113035,100
flare.School108276720.LanguageSchool108282950,100
flare.Tunnel104497962.RailroadTunnel104048441,99
flare.Excavation103302121.Well104572344,99
flare.Activity100407535.Measurement100996969,99
flare.Refinery104068441.OilRefinery103844673,99
flare.Order108106934.FungusOrder111594676,99
flare.Money113384557.Fund113358549,99
flare.Medicine103740161.Analgesic102707683,99
flare.Painting103876519.Mural103799710,99
flare.Specialist110631941.Crystallographer109981740,98
flare.Phenol114989545.Resorcinol115004715,98
flare.Message106598915.Statement106722453,98
flare.Actor109765278.Mime110318892,98
flare.Lack114449405.Dearth114449865,98
flare.ParlorGame100501722.WordGame100501870,98
flare.Prosecutor110484858.State'sAttorney110649962,98
flare.CityDistrict108537837.Red-lightDistrict108554346,98
flare.ProblemSolving105796750.Inquiry105797597,98
flare.Policeman110448983.Inspector110208847,98
flare.Profession108112096.LegalProfession108112402,98
flare.Book106410904.Booklet106413889,98
flare.Traveler109629752.Foreigner110103485,98
flare.FloorCover103366823.Rug104118021,98
flare.MusicalInstrument103800933.KeyboardInstrument103614532,98
flare.Advocate109774783.Secularist110574538,98
flare.Furnishing103405265.Rug104118021,98
flare.Imperfection114462666.Defect114464005,98
flare.Dancer109989502.TapDancer110691148,98
flare.Rock114696793.IgneousRock114931879,98
flare.Pasta107698915.Dumpling107702193,98
flare.Institution108053576.FinancialInstitution108054721,98
flare.Region108630039.BlackHole109223177,98
flare.Bishop109857200.Suffragan110672540,97
flare.Compound114818238.Monomer114682963,97
flare.Travel100295701.Crossing100297532,97
flare.Microorganism101326291.Protist101387451,97
flare.Smith110614629.Blacksmith109859152,97
flare.Hydrocarbon114911057.Naphthalene114958564,97
flare.ArmoredVehicle102740533.TankDestroyer104389718,97
flare.Acquiring100041899.Acquisition100077419,97
flare.Killer110231087.Poisoner110448568,97
flare.Blockage102853449.Plug103967942,97
flare.AquaticMammal102062017.Cetacean102062430,97
flare.Swine102395003.Hog102395406,97
flare.Spy110641755.DoubleAgent110027476,97
flare.StatutoryOffense100774796.SexualAssault100774107,97
flare.Dish107557434.Salad107806221,96
flare.Compound114818238.InorganicCompound114919511,96
flare.AbsorptionIndicator114598383.Fluorescein114987695,96
flare.Expert109617867.Arbiter109804053,96
flare.Zoologist110806222.Mammalogist110286989,96
flare.MalignantTumor114239425.Cancer114239918,96
flare.Sport100523513.WaterSport100441824,96
flare.ArmyOfficer109809749.Quartermaster110498986,96
flare.Glycoside114887305.Glucoside114887801,96
flare.Alto109786115.Countertenor109970295,96
flare.Activator114723079.Catalyst114723628,96
flare.Dye114985383.Fluorescein114987695,96
flare.Enclosure103285912.Dock103217191,96
flare.Agency108337324.ExecutiveAgency108123696,95
flare.Person100007846.Personification110418101,95
flare.Choice100161243.Decision100162632,95
flare.Base114618253.Purine114706749,95
flare.Substance100020090.Fuel114875077,95
flare.Family108107499.MammalFamily101862557,95
flare.Jewel103596787.Diamond113371958,95
flare.Peripheral103916720.DataInputDevice103163973,95
flare.Bee102206856.Bumblebee102209624,95
flare.Missile103773504.Air-to-airMissile102693413,95
flare.Assets113329641.CrownJewel113330425,95
flare.Polygon113866144.Triangle113879320,95
flare.CorporateExecutive109966255.ChiefExecutiveOfficer109916348,95
flare.Container103094503.Box102883344,94
flare.Opera107026352.ComicOpera107026646,94
flare.Shop104202417.Bookshop102871525,94
flare.Effect105917477.SpecialEffect105917994,94
flare.Legislator110253995.MajorityLeader110283824,94
flare.Odonate102268148.Dragonfly102268443,94
flare.Band108249038.BrassBand108249336,94
flare.Drawing103234306.Sketch104227144,94
flare.Poet110444194.Sonneteer110625000,94
flare.RanchHand110506544.Cowboy109972661,94
flare.WoodyPlant113103136.Shrub113112664,94
flare.Star109444100.Supernova109451237,94
flare.ProgrammingLanguage106898352.ComputerLanguage106899633,93
flare.Record100063014.WorldRecord100063559,93
flare.Day115157225.Anniversary115249799,93
flare.InformationGathering100981711.Intelligence100981830,93
flare.Hydrocarbon114911057.Terpene115068635,93
flare.Fossil109284589.Belemnite101973723,93
flare.Invertebrate101905661.Bryozoan102313709,93
flare.Ornithischian101700470.Hadrosaur101705934,93
flare.Bread107679356.Flatbread107682624,93
