id,value
flare.Preserver110466918.Defender109614684,733
flare.Person100007846.Preserver110466918,733
flare.Person100007846.Unfortunate109630641,727
flare.Creativity105624700.Imagination105625465,725
flare.Imagination105625465.ImaginaryBeing109483738,723
flare.Unit108189659.Team108208560,721
flare.Actor109765278.Actress109767700,719
flare.Idea105833840.Concept105835747,717
flare.Diversion100426928.Game100430606,716
flare.Game100430606.ComputerGame100458890,710
flare.HeadOfState110164747.President110467179,701
flare.Organization108008335.MusicalOrganization108246613,698
flare.PrintMedia106263609.Press106263369,697
flare.Medium106254669.PrintMedia106263609,697
flare.ImaginaryBeing109483738.FictionalCharacter109587565,680
flare.Professional110480253.Educator110045713,671
flare.Writer110794014.Scriptwriter110564905,665
flare.Scriptwriter110564905.Screenwriter110564400,665
flare.SocialGroup107950920.Gathering107975026,651
flare.Device103183080.Machine103699975,651
flare.Facility103315023.Station104306080,650
flare.PhysicalEntity100001930.Matter100020827,641
flare.Associate109816771.Colleague109935990,630
flare.Seat108647945.CountySeat108547143,626
flare.YagoGeoEntity.Way104564698,608
flare.Seat108647945.Capital108518505,603
flare.Leader109623038.Lawgiver110249270,601
flare.Politician110451263.Legislator110253995,601
flare.Message106598915.Statement106722453,599
flare.Region108630039.County108546183,594
flare.Diversion100426928.Entertainment100429048,591
flare.Entertainment100429048.Show100520257,591
flare.FilmMaker110088390.FilmDirector110088200,576
flare.Creator109614315.Maker110284064,567
flare.Event100029378.GroupAction101080366,564
flare.Machine103699975.Computer103082979,557
flare.Measure100033615.FundamentalQuantity113575869,551
flare.Object100002684.Land109334396,549
flare.FundamentalQuantity113575869.TimePeriod115113229,549
flare.PhysicalEntity100001930.Thing100002452,548
flare.Maker110284064.Manufacturer110292316,547
flare.Organization108008335.Party108256968,544
flare.Rival110533013.Champion109906704,540
flare.Object100002684.GeologicalFormation109287968,537
flare.Way104564698.Road104096066,535
flare.LanguageUnit106284225.Morpheme106306233,528
flare.Morpheme106306233.Ending106308765,526
flare.Musician110340312.Guitarist110151760,515
flare.Person100007846.Capitalist109609232,513
flare.Institution108053576.FinancialInstitution108054721,509
flare.Area108497294.Scene108645963,508
flare.AdministrativeDistrict108491826.Country108544813,508
flare.Scene108645963.Venue108677628,505
flare.Instrumentality103575240.Container103094503,501
flare.Business108061042.Manufacturer108060446,497
flare.Press106263369.Newspaper106267145,497
flare.Athlete109820263.Ballplayer109835506,496
flare.Attribute100024264.State100024720,488
flare.Section108648322.Vicinity108641113,477
flare.Area108497294.Section108648322,477
flare.Writer110794014.Novelist110363573,472
flare.Thing100002452.BodyOfWater109225146,471
flare.AdministrativeDistrict108491826.State108654360,468
flare.Signal106791372.Symbol106806469,468
flare.BasketballPlayer109842047.Forward110105733,466
flare.Writing106362953.Document106470073,462
flare.Measure100033615.TimeUnit115154774,449
flare.Communication100033020.ExpressiveStyle107066659,444
flare.Legislator110253995.Senator110578471,442
flare.Unit108189659.MilitaryUnit108198398,442
flare.Person100007846.GoodPerson110138767,441
flare.Educator110045713.Academician109759069,440
flare.Event100029378.Happening107283608,439
flare.Official110372373.Diplomat110013927,438
flare.MilitaryOfficer110317007.CommissionedOfficer109942970,436
flare.TimeUnit115154774.Day115155220,435
flare.Point108620061.Position108621598,430
flare.Press106263369.Magazine106595351,430
flare.Athlete109820263.TennisPlayer110701180,427
flare.Athlete109820263.HockeyPlayer110179291,427
flare.District108552138.ResidentialDistrict108553535,424
flare.Tract108673395.Subdivision108674251,419
flare.ResidentialDistrict108553535.Suburb108554440,411
flare.Leader109623038.Aristocrat109807754,404
flare.Vehicle104524313.WheeledVehicle104576211,404
flare.Performer110415638.Comedian109940146,403
flare.WheeledVehicle104576211.Self-propelledVehicle104170037,401
flare.Composer109947232.Songwriter110624540,400
flare.Leader109623038.Trainer110722575,397
flare.Land109334396.Island109316454,396
flare.MusicalOrganization108246613.DanceBand108249960,395
flare.CommissionedOfficer109942970.CommissionedMilitaryOfficer109943239,395
flare.Gathering107975026.Assembly108163792,395
flare.Player110439851.Golfer110136959,393
flare.DanceBand108249960.RockGroup108250501,391
flare.Trainer110722575.Coach109931640,390
flare.Show106619065.Broadcast106619428,389
flare.Matter100020827.Substance100020090,387
flare.Person100007846.Advocate109774783,377
flare.Measure100033615.SystemOfMeasurement113577171,376
flare.SystemOfMeasurement113577171.Standard107260623,376
flare.Self-propelledVehicle104170037.MotorVehicle103791235,374
flare.Activity100407535.Work100575741,370
flare.Publication106589574.Book106410904,368
flare.Capitalist109609232.Businessperson109882716,368
flare.Scientist110560637.SocialScientist110619642,367
flare.Artifact100021939.Commodity103076708,353
flare.Station104306080.BroadcastingStation102903405,352
flare.Instrumentality103575240.Equipment103294048,351
flare.Signal106791372.Recording104063661,348
flare.MotorVehicle103791235.Car102958343,346
flare.Tract108673395.Park108615149,342
flare.Aristocrat109807754.MaleAristocrat110285135,341
flare.Group100031264.EthnicGroup107967382,339
flare.Matter100020827.Substance100019613,335
flare.Structure104341686.Establishment103297735,335
flare.Computer103082979.WebSite106359193,335
flare.LanguageUnit106284225.Name106333653,335
flare.Person100007846.BadPerson109831962,334
flare.BadPerson109831962.Wrongdoer109633969,331
flare.Act100030358.SpeechAct107160883,331
flare.Substance100020090.Food100021265,331
flare.Politician110451263.Governor110140314,329
flare.Document106470073.LegalDocument106479665,329
flare.Diversion100426928.Sport100523513,328
flare.Settlement108672562.Village108672738,327
flare.GeographicalArea108574314.Settlement108672562,327
flare.AdministrativeDistrict108491826.Commune108541609,320
flare.Person100007846.Acquirer109764201,318
flare.Broadcast106619428.TelevisionProgram106620579,317
flare.Acquirer109764201.Recipient109627906,317
flare.Person100007846.NonreligiousPerson109625789,316
flare.FinancialInstitution108054721.DepositoryFinancialInstitution108420278,316
flare.Writing106362953.LiteraryComposition106364329,314
flare.Recipient109627906.Honoree110183757,313
flare.Message106598915.Information106634376,311
flare.Point108620061.GeographicPoint108578706,311
flare.Business108061042.Firm108059870,308
flare.Group100031264.Collection107951464,302
flare.Structure104341686.Stadium104295881,300
flare.Person100007846.Ruler110541229,299
flare.Disbeliever110015897.Atheist109820044,298
flare.NonreligiousPerson109625789.Disbeliever110015897,298
flare.Device103183080.Instrument103574816,297
flare.Expert109617867.Authority109824361,297
flare.Commodity103076708.Merchandise103748886,294
flare.Wrongdoer109633969.Principal110474950,293
flare.Principal110474950.Criminal109977660,293
flare.FootballPlayer110101634.Back109830194,291
flare.Facility103315023.Depository103177349,290
flare.LiteraryComposition106364329.Fiction106367107,289
flare.Symbol106806469.Award106696483,288
flare.Person100007846.Adjudicator109769636,285
flare.Depository103177349.Museum103800563,283
flare.Medium106254669.Telecommunication106271778,283
flare.GeologicalFormation109287968.NaturalElevation109366317,281
flare.MilitaryOfficer110317007.CommandingOfficer109941964,273
flare.SocialScientist110619642.Economist110043643,271
flare.Worker109632518.Assistant109815790,271
flare.Thoroughfare104426618.Street104334599,271
flare.Road104096066.Thoroughfare104426618,271
flare.Head110162991.Secretary110570019,270
flare.Writer110794014.Poet110444194,270
flare.Establishment103297735.PlaceOfBusiness103953020,269
flare.Facility103315023.Airfield102687992,268
flare.Senator110578471.StateSenator110650076,268
flare.Assembly108163792.Legislature108163273,267
flare.School108276720.SecondarySchool108284481,266
flare.Adjudicator109769636.Judge110225219,266
flare.GoodPerson110138767.Benefactor109608709,266
flare.Unfortunate109630641.Survivor110681194,265
flare.Airfield102687992.Airport102692232,264
flare.Person100007846.Authority109824609,264
flare.Communication100033020.Language106282651,262
flare.CommissionedMilitaryOfficer109943239.GeneralOfficer110125786,261
flare.Authority109824609.CivilAuthority110541833,261
flare.Politician110451263.Mayor110303814,261
flare.GeneralOfficer110125786.General110123844,260
flare.Business108061042.Carrier108057633,259
flare.Carrier108057633.Line103671473,259
flare.Vehicle104524313.Craft103125870,258
flare.Defender109614684.Guard110150071,257
flare.Serviceman110582746.EnlistedPerson110058777,255
flare.Person100007846.National109625401,255
flare.EnlistedPerson110058777.Soldier110622053,254
flare.Idea105833840.Plan105898568,253
flare.Assistant109815790.Model110324560,253
flare.LanguageUnit106284225.Word106286395,251
flare.Activity100407535.Occupation100582388,250
flare.AdministrativeUnit108077292.Division108220714,250
flare.Group100031264.System108435388,250
flare.Traveler109629752.Rider110529965,248
flare.Contest107456188.Tournament107464725,248
flare.Athlete109820263.Runner110542888,247
flare.Unfortunate109630641.Prisoner110476086,247
flare.HeadOfState110164747.Sovereign110628644,244
flare.Expert109617867.Specialist110631941,243
flare.MaleAristocrat110285135.Knight110238375,240
flare.Fiction106367107.Novel106367879,239
flare.Organization108008335.Alliance108293982,238
flare.Telecommunication106271778.Broadcasting106276697,237
flare.Broadcasting106276697.Television106277280,237
flare.GroupAction101080366.Conflict100958896,237
flare.Position108621598.Landmark108624891,236
flare.Unfortunate109630641.Victim110752093,236
flare.Instrumentality103575240.System104377057,235
flare.Name106333653.TradeName106845599,234
flare.Group100031264.Arrangement107938773,232
flare.Athlete109820263.SoccerPlayer110618342,232
flare.GeographicPoint108578706.Port108633957,231
flare.Division108220714.Department108114861,231
flare.Musician110340312.Pianist110430665,230
flare.Associate109816771.Participant110401829,227
flare.Instrument103574816.Weapon104565375,227
flare.BroadcastingStation102903405.TelevisionStation104406350,225
flare.Equipment103294048.ElectronicEquipment103278248,225
flare.Writing106362953.DramaticComposition107007684,224
flare.Agency108337324.LawEnforcementAgency108348815,223
flare.Person100007846.Combatant109939313,223
flare.Adult109605289.Host110187130,222
flare.Diplomat110013927.Ambassador109787534,222
flare.TelevisionStation104406350.Channel103006398,219
flare.Person100007846.Convert109962414,218
flare.Organization108008335.Force108208016,217
flare.Substance100019613.Material114580897,216
flare.Software106566077.Program106568978,216
flare.Professional110480253.HealthProfessional110165109,215
flare.BodyOfWater109225146.Stream109448361,215
flare.ExpressiveStyle107066659.MusicGenre107071942,212
flare.Benefactor109608709.Donor110025730,212
flare.TimePeriod115113229.Festival115162388,208
flare.Measure100033615.DefiniteQuantity113576101,208
flare.Evaluator110066732.Critic109979321,207
flare.Authority109824361.Evaluator110066732,207
flare.Person100007846.Gambler110118844,207
flare.National109625401.Citizen109923673,206
flare.Donor110025730.Philanthropist110421956,206
flare.PlaceOfBusiness103953020.MercantileEstablishment103748162,205
flare.Ballplayer109835506.Fielder110086568,205
flare.Stream109448361.River109411430,205
flare.Cognition100023271.Process105701363,205
flare.State100024720.Condition113920835,205
flare.Statement106722453.Announcement106746580,204
flare.Organism100004475.Animal100015388,204
flare.Announcement106746580.Program106748466,204
flare.SkilledWorker110605985.Editor110044879,203
flare.Company108058098.ElectronicsCompany108003035,203
flare.Worker109632518.Employee110053808,203
flare.Person100007846.Engineer109615807,202
flare.Alliance108293982.WorldOrganization108294696,201
flare.GroupAction101080366.MilitaryAction100952963,200
flare.Indication106797169.Evidence106643408,200
flare.Communication100033020.Indication106797169,200
flare.Writer110794014.Biographer109855433,200
flare.Company108058098.SubsidiaryCompany108003935,196
flare.HealthProfessional110165109.MedicalPractitioner110305802,196
flare.Communicator109610660.Presenter110466387,196
flare.NaturalElevation109366317.Mountain109359803,195
flare.Politician110450303.Socialist110618848,195
flare.Ability105616246.Know-how105616786,194
flare.Know-how105616786.Method105660268,194
flare.Minister110320863.ForeignMinister110103794,194
flare.MedicalPractitioner110305802.Doctor110020890,193
flare.Scholar110557854.Philosopher110423589,192
flare.Businessperson109882716.Businessman109882007,192
flare.ExpressiveStyle107066659.WritingStyle107092158,191
flare.Service108186047.Utility108185758,190
flare.Company108058098.Service108186047,190
flare.Back109830194.Quarterback110498816,189
flare.Work100575741.Service100577525,189
flare.Defender109614684.Lawman110249459,189
flare.Honoree110183757.Laureate110249011,189
flare.Station104306080.Terminal104412901,186
flare.DramaticComposition107007684.Play107007945,186
flare.Leader109623038.SpiritualLeader109505153,186
flare.GoodPerson110138767.Saint110546850,185
flare.Winner110782791.PrizeWinner109627807,185
flare.Gambler110118844.Winner110782791,185
flare.Person100007846.RichPerson110529231,183
flare.RichPerson110529231.Billionaire110529684,183
flare.Pedaler110411163.Cyclist109986189,182
flare.Rider110529965.Pedaler110411163,182
flare.Road104096066.Highway103519981,181
flare.Businessman109882007.Owner110388924,180
flare.Association108049401.Institute108407330,180
flare.Structure104341686.Area102735688,179
flare.Relation100031921.Possession100032613,179
flare.Communicator109610660.Articulator109811712,178
flare.Articulator109811712.Speaker110630188,178
flare.Product104007894.EndProduct103287178,178
flare.Information106634376.Format106636806,178
flare.EndProduct103287178.Oeuvre103841417,178
flare.Person100007846.ReligiousPerson109628382,177
flare.Word106286395.Form106290637,176
flare.Intellectual109621545.Theorist110706812,175
flare.Athlete109820263.Winger110782471,174
flare.Group100031264.People107942152,173
flare.Singer110599806.Rapper110507482,173
flare.SpiritualLeader109505153.Clergyman109927451,173
flare.Communicator109610660.Broadcaster109875786,172
flare.System108435388.Network108434259,171
flare.Category105838765.Kind105839024,171
flare.Concept105835747.Category105838765,171
flare.Scholar110557854.Historian110177150,170
flare.Line103671473.Airline102690081,170
flare.Structure104341686.Housing103546340,170
flare.Ordering108456993.Series108457976,169
flare.Drama106376154.Comedy107015510,169
flare.WritingStyle107092158.Drama106376154,169
flare.Arrangement107938773.Ordering108456993,169
flare.Content105809192.Belief105941423,168
flare.Person100007846.Thrower110709529,166
flare.Writer110794014.Dramatist110030277,166
flare.Ballplayer109835506.Pitcher110435988,166
flare.School108276720.GradeSchool108412749,166
flare.Statement106722453.Agreement106770275,163
flare.SocialGroup107950920.Body107965085,162
flare.MaleAristocrat110285135.Noble110271677,162
flare.Person100007846.Agnostic109779124,162
flare.Attribute100024264.Quality104723816,161
flare.Leisure115137676.Vacation115137890,160
flare.Biographer109855433.Autobiographer109825296,160
flare.Terminal104412901.RailwayStation104049098,160
flare.TimePeriod115113229.TimeOff115118453,160
flare.TimeOff115118453.Leisure115137676,160
flare.Performer110415638.Dancer109989502,159
flare.Comedy107015510.SituationComedy107017733,159
flare.LegalDocument106479665.WrittenAgreement106771653,158
flare.Animal100015388.Chordate101466257,158
flare.Chordate101466257.Vertebrate101471682,158
flare.Organism100004475.Plant100017222,158
flare.Position108621598.Post108624385,158
flare.Person100007846.Blogger109860415,158
flare.Artist109812338.Painter110391653,157
flare.Act100030358.Communication106252138,156
flare.Abstraction105854150.Right105174653,155
flare.Concept105835747.Abstraction105854150,155
flare.Look100877127.Observation100879759,155
flare.Sensing100876874.Look100877127,155
flare.Activity100407535.SensoryActivity100876737,155
flare.Person100007846.Juvenile109622049,155
flare.SensoryActivity100876737.Sensing100876874,155
flare.MercantileEstablishment103748162.Plaza103965456,155
flare.Athlete109820263.Skier110605253,154
flare.Communication106252138.Transmission106251781,152
flare.Capitalist109609232.Financier110090020,151
flare.Writer110794014.Essayist110064405,151
flare.Evidence106643408.Record106647206,151
flare.Juvenile109622049.Child109917593,151
flare.SocialGroup107950920.Set108240169,149
flare.Journalist110224578.Columnist109939154,149
flare.Area102735688.Room104105893,149
flare.MilitaryAction100952963.War100973077,149
flare.Reformer110515194.Feminist110084635,148
flare.Communication100033020.VisualCommunication106873252,148
flare.Dispute107181935.Controversy107183151,147
flare.Disagreement107180787.Dispute107181935,147
flare.Cognition100023271.Structure105726345,147
flare.SpeechAct107160883.Disagreement107180787,147
flare.Entertainer109616922.Humorist110191943,146
flare.Person100007846.Radical110503452,146
flare.Association108049401.League108231184,146
flare.Person100007846.Relative110235549,145
flare.Activity100407535.Operation100955060,144
flare.Specialist110631941.InteriorDesigner110210648,143
flare.WrittenAgreement106771653.Treaty106773434,143
flare.Legislator110253995.Congressman109955781,143
flare.SoccerPlayer110618342.Goalkeeper110134001,142
flare.Structure105726345.Arrangement105726596,140
flare.Craft103125870.Aircraft102686568,139
flare.Process105701363.HigherCognitiveProcess105770664,139
flare.BroadcastingStation102903405.RadioStation104044119,138
flare.Team108208560.FootballTeam108080025,138
flare.CausalAgent100007347.Operator110378412,137
flare.HigherCognitiveProcess105770664.Thinking105770926,137
flare.Operator110378412.Driver110034906,137
flare.Gathering107975026.Meeting108307589,136
flare.AdministrativeUnit108077292.Committee108324514,134
flare.Communicator109610660.Announcer109795334,134
flare.Happening107283608.Trouble107289014,133
flare.Trouble107289014.Misfortune107304852,133
flare.Department108114861.GovernmentDepartment108119821,133
flare.Official110372373.Prosecutor110484858,133
flare.Firm108059870.Publisher108062623,133
flare.GroupAction101080366.Vote100182213,133
flare.Number113582013.Integer113728499,132
flare.Athlete109820263.Skater110604491,132
flare.Coach109931640.FootballCoach110101202,132
flare.DefiniteQuantity113576101.Number113582013,132
flare.Educator110045713.Teacher110694258,132
flare.Point108620061.TopographicPoint108664443,131
flare.Assembly108163792.Court108329453,131
flare.Form106290637.Abbreviation107091587,131
flare.ElectronicEquipment103278248.Telephone104401088,130
flare.Method105660268.Technique105665146,129
flare.Radiotelephone104044498.CellularTelephone102992529,129
flare.Athlete109820263.Swimmer110683349,129
flare.Telephone104401088.Radiotelephone104044498,129
flare.Content105809192.Representation105926676,128
flare.Vote100182213.Election100181781,128
flare.Computer103082979.DigitalComputer103196324,128
flare.Message106598915.Direction106786629,128
flare.GeologicalFormation109287968.Beach109217230,127
flare.Transmission106251781.Channel106259898,127
flare.Direction106786629.Rule106652242,127
flare.Group100031264.BiologicalGroup107941170,127
flare.City108524735.ProvincialCapital108695198,127
flare.BiologicalGroup107941170.TaxonomicGroup107992450,127
flare.Runner110542888.Sprinter110641413,127
flare.BodyOfWater109225146.Lake109328904,126
flare.Rule106652242.Protocol106665108,125
flare.Broadcaster109875786.DiskJockey110017272,124
flare.AuditoryCommunication107109019.Speech107109196,124
flare.Creator109614315.Couturier109972157,124
flare.Musician110340312.Percussionist110415037,124
flare.Person100007846.Friend110112591,124
flare.AdministrativeDistrict108491826.Borough108540532,124
flare.TimePeriod115113229.CalendarDay115157041,123
flare.CalendarDay115157041.Day115157225,123
flare.Collection107951464.Law108441203,123
flare.TimePeriod115113229.Season115239579,123
flare.Housing103546340.Dwelling103259505,123
flare.Clergyman109927451.Priest110470779,123
flare.Concept105835747.Part105867413,122
flare.Part105867413.Component105868954,122
flare.Force108208016.MilitaryService108198137,121
flare.Structure104341686.Memorial103743902,121
flare.Building102913152.House103544360,121
flare.Car102958343.Sedan104166281,121
flare.Runner110542888.Marathoner110292969,121
flare.Program106568978.Application106570110,121
flare.Integer113728499.Digit113741022,121
flare.MilitaryUnit108198398.ArmyUnit108190754,120
flare.Kind105839024.Genre105845332,120
flare.Condition113920835.PhysicalCondition114034177,119
flare.Highway103519981.Expressway103306610,119
flare.Material114580897.Chemical114806838,119
flare.Substance100019613.Fluid114939900,119
flare.Day115157225.Holiday115183428,118
flare.Fluid114939900.Liquid114940386,118
flare.School108276720.GraduateSchool108282696,118
flare.Device103183080.Appliance102729965,118
flare.Work100575741.Undertaking100795720,116
flare.Percussionist110415037.Drummer110036929,116
flare.PhysicalEntity100001930.Process100029677,116
flare.Writing106362953.Section106392001,116
flare.Song107048000.Ballad107049713,116
flare.Food100021265.Beverage107881800,115
flare.Show106619065.Attraction106615561,115
flare.Activity100407535.Wrongdoing100732746,115
flare.Fielder110086568.Outfielder110386984,115
flare.Misfortune107304852.Calamity107314838,114
flare.Contest107456188.Race107472657,114
flare.Weapon104565375.Gun103467984,114
flare.Company108058098.OilCompany108069241,113
flare.Belief105941423.SpiritualBeing109504135,113
flare.VisualCommunication106873252.Video106277803,113
flare.Superior110676018.Supervisor110676877,113
flare.Leader109623038.Superior110676018,113
flare.SecondarySchool108284481.SeniorHighSchool108409617,113
flare.Creativity105624700.Invention105633385,112
flare.Scientist110560637.Physicist110428004,112
flare.Gathering107975026.Community108223802,112
flare.Contest107456188.Championship107457834,111
flare.District108552138.CityDistrict108537837,111
flare.Financier110090020.Banker109837824,111
flare.Person100007846.Killer110231087,111
flare.Gun103467984.Firearm103343853,111
flare.SkilledWorker110605985.Aviator109826204,111
flare.Vertebrate101471682.Mammal101861778,111
flare.Standard107260623.MediumOfExchange113372961,110
flare.Building102913152.MedicalBuilding103739518,109
flare.MedicalBuilding103739518.Hospital103540595,109
flare.Company108058098.FoodCompany108003427,109
flare.Device103183080.MemoryDevice103744840,108
flare.AdministrativeDistrict108491826.Prefecture108626947,108
flare.Person100007846.ComputerUser109951274,107
flare.Chemical114806838.Compound114818238,106
flare.Combatant109939313.Wrestler110793168,106
flare.Mammal101861778.Placental101886756,106
flare.Attribute100024264.Shape100027807,105
flare.Organization108008335.NongovernmentalOrganization108009834,105
flare.DigitalComputer103196324.PersonalComputer103918480,105
flare.Wrongdoing100732746.Transgression100745005,105
flare.Attribute100024264.Property104916342,105
flare.Device103183080.Conductor103088707,105
flare.Foundation108406486.Charity108406619,104
flare.Artist109812338.Photographer110426749,104
flare.FinancialInstitution108054721.Foundation108406486,104
flare.Musician110339966.Conductor109952539,104
flare.Associate109816771.Member110307234,104
flare.Noble110271677.Peer110412910,104
flare.Plant100017222.VascularPlant113083586,103
flare.Conductor103088707.SemiconductorDevice104171831,103
flare.SkilledWorker110605985.Sailor110546633,103
flare.Right105174653.HumanRight105176846,102
flare.Transgression100745005.Crime100766234,102
flare.Holiday115183428.LegalHoliday115199592,102
flare.Concept105835747.Property105849040,102
flare.Friend110112591.Companion109945905,101
flare.Musician110340312.JazzMusician110220486,101
flare.Lawman110249459.Policeman110448983,101
flare.FootballPlayer110101634.Lineman110263411,101
flare.Property105849040.Feature105849789,101
flare.Criminal109977660.Murderer110338707,101
flare.Fielder110086568.Infielder110205457,101
